tier,metric,diff_bin,win_rate,num_samples
GOLD,goldDiff,-15000.0,0.0,55
GOLD,goldDiff,-14500.0,0.0,55
GOLD,goldDiff,-14000.0,0.0625,80
GOLD,goldDiff,-13500.0,0.0,95
GOLD,goldDiff,-13000.0,0.07692307692307693,130
GOLD,goldDiff,-12500.0,0.0,145
GOLD,goldDiff,-12000.0,0.0,130
GOLD,goldDiff,-11500.0,0.023255813953488372,215
GOLD,goldDiff,-11000.0,0.0,265
GOLD,goldDiff,-10500.0,0.011764705882352941,425
GOLD,goldDiff,-10000.0,0.020833333333333332,480
GOLD,goldDiff,-9500.0,0.026785714285714284,560
GOLD,goldDiff,-9000.0,0.0425531914893617,705
GOLD,goldDiff,-8500.0,0.08588957055214724,815
GOLD,goldDiff,-8000.0,0.04678362573099415,855
GOLD,goldDiff,-7500.0,0.05405405405405406,925
GOLD,goldDiff,-7000.0,0.07234042553191489,1175
GOLD,goldDiff,-6500.0,0.06227106227106227,1365
GOLD,goldDiff,-6000.0,0.08626198083067092,1565
GOLD,goldDiff,-5500.0,0.09970674486803519,1705
GOLD,goldDiff,-5000.0,0.1534090909090909,1760
GOLD,goldDiff,-4500.0,0.15328467153284672,2055
GOLD,goldDiff,-4000.0,0.2009132420091324,2190
GOLD,goldDiff,-3500.0,0.19389978213507625,2295
GOLD,goldDiff,-3000.0,0.28316831683168314,2525
GOLD,goldDiff,-2500.0,0.29541284403669726,2725
GOLD,goldDiff,-2000.0,0.31333333333333335,3000
GOLD,goldDiff,-1500.0,0.3726993865030675,3260
GOLD,goldDiff,-1000.0,0.4107692307692308,3250
GOLD,goldDiff,-500.0,0.44542772861356933,3390
GOLD,goldDiff,0.0,0.5457025920873124,3665
GOLD,goldDiff,500.0,0.5766526019690577,3555
GOLD,goldDiff,1000.0,0.6109375,3200
GOLD,goldDiff,1500.0,0.6793388429752066,3025
GOLD,goldDiff,2000.0,0.7080645161290322,3100
GOLD,goldDiff,2500.0,0.7611111111111111,2700
GOLD,goldDiff,3000.0,0.7996323529411765,2720
GOLD,goldDiff,3500.0,0.8280922431865828,2385
GOLD,goldDiff,4000.0,0.8542600896860987,2230
GOLD,goldDiff,4500.0,0.875,1960
GOLD,goldDiff,5000.0,0.8778409090909091,1760
GOLD,goldDiff,5500.0,0.9223300970873787,1545
GOLD,goldDiff,6000.0,0.9388489208633094,1390
GOLD,goldDiff,6500.0,0.9395161290322581,1240
GOLD,goldDiff,7000.0,0.9527896995708155,1165
GOLD,goldDiff,7500.0,0.9576719576719577,945
GOLD,goldDiff,8000.0,0.9743589743589743,780
GOLD,goldDiff,8500.0,0.9806451612903225,775
GOLD,goldDiff,9000.0,0.9818181818181818,550
GOLD,goldDiff,9500.0,0.9642857142857143,420
GOLD,goldDiff,10000.0,0.9883720930232558,430
GOLD,goldDiff,10500.0,0.9846153846153847,325
GOLD,goldDiff,11000.0,1.0,260
GOLD,goldDiff,11500.0,1.0,245
GOLD,goldDiff,12000.0,1.0,145
GOLD,goldDiff,12500.0,1.0,140
GOLD,goldDiff,13000.0,1.0,105
GOLD,goldDiff,13500.0,1.0,75
GOLD,goldDiff,14000.0,1.0,60
GOLD,goldDiff,14500.0,1.0,60
GOLD,totalKillDiff,-24.0,0.0,135
GOLD,totalKillDiff,-23.0,0.0,135
GOLD,totalKillDiff,-22.0,0.037037037037037035,135
GOLD,totalKillDiff,-21.0,0.0,190
GOLD,totalKillDiff,-20.0,0.05555555555555555,270
GOLD,totalKillDiff,-19.0,0.04819277108433735,415
GOLD,totalKillDiff,-18.0,0.03896103896103896,385
GOLD,totalKillDiff,-17.0,0.052083333333333336,480
GOLD,totalKillDiff,-16.0,0.05785123966942149,605
GOLD,totalKillDiff,-15.0,0.07514450867052024,865
GOLD,totalKillDiff,-14.0,0.10526315789473684,950
GOLD,totalKillDiff,-13.0,0.11158798283261803,1165
GOLD,totalKillDiff,-12.0,0.12295081967213115,1220
GOLD,totalKillDiff,-11.0,0.10457516339869281,1530
GOLD,totalKillDiff,-10.0,0.14887640449438203,1780
GOLD,totalKillDiff,-9.0,0.1674641148325359,2090
GOLD,totalKillDiff,-8.0,0.18444444444444444,2250
GOLD,totalKillDiff,-7.0,0.22088353413654618,2490
GOLD,totalKillDiff,-6.0,0.2623574144486692,2630
GOLD,totalKillDiff,-5.0,0.27677100494233936,3035
GOLD,totalKillDiff,-4.0,0.29874213836477986,3180
GOLD,totalKillDiff,-3.0,0.37590711175616837,3445
GOLD,totalKillDiff,-2.0,0.3873343151693667,3395
GOLD,totalKillDiff,-1.0,0.4878048780487805,3690
GOLD,totalKillDiff,0.0,0.5151098901098901,3640
GOLD,totalKillDiff,1.0,0.5314787701317716,3415
GOLD,totalKillDiff,2.0,0.5994397759103641,3570
GOLD,totalKillDiff,3.0,0.6570188133140377,3455
GOLD,totalKillDiff,4.0,0.6458635703918723,3445
GOLD,totalKillDiff,5.0,0.7445742904841403,2995
GOLD,totalKillDiff,6.0,0.7598499061913696,2665
GOLD,totalKillDiff,7.0,0.7932203389830509,2950
GOLD,totalKillDiff,8.0,0.8087649402390438,2510
GOLD,totalKillDiff,9.0,0.8372641509433962,2120
GOLD,totalKillDiff,10.0,0.8467336683417085,1990
GOLD,totalKillDiff,11.0,0.8579387186629527,1795
GOLD,totalKillDiff,12.0,0.8951310861423221,1335
GOLD,totalKillDiff,13.0,0.9224489795918367,1225
GOLD,totalKillDiff,14.0,0.915929203539823,1130
GOLD,totalKillDiff,15.0,0.9505494505494505,910
GOLD,totalKillDiff,16.0,0.9125,800
GOLD,totalKillDiff,17.0,0.9186991869918699,615
GOLD,totalKillDiff,18.0,0.9285714285714286,560
GOLD,totalKillDiff,19.0,0.948051948051948,385
GOLD,totalKillDiff,20.0,0.9454545454545454,275
GOLD,totalKillDiff,21.0,0.9375,240
GOLD,totalKillDiff,22.0,0.96875,160
GOLD,totalKillDiff,23.0,0.972972972972973,185
GOLD,totalKillDiff,24.0,0.9473684210526315,95
GOLD,totalKillDiff,25.0,1.0,85
GOLD,dragonDiff,-4.0,0.060790273556231005,1645
GOLD,dragonDiff,-3.0,0.1589793915603533,5095
GOLD,dragonDiff,-2.0,0.28187372708757635,12275
GOLD,dragonDiff,-1.0,0.4051314539119417,15785
GOLD,dragonDiff,0.0,0.53344,15625
GOLD,dragonDiff,1.0,0.6673662119622246,14295
GOLD,dragonDiff,2.0,0.7832020997375329,9525
GOLD,dragonDiff,3.0,0.8833967046894804,3945
GOLD,dragonDiff,4.0,0.9177489177489178,1155
GOLD,elderDiff,-1.0,0.47619047619047616,210
GOLD,elderDiff,0.0,0.5125736365363907,78935
GOLD,elderDiff,1.0,0.45454545454545453,165
GOLD,heraldDiff,-1.0,0.37106382978723407,23500
GOLD,heraldDiff,0.0,0.5196940726577438,26150
GOLD,heraldDiff,1.0,0.6174440141437952,29695
GOLD,baronDiff,-3.0,0.46153846153846156,65
GOLD,baronDiff,-2.0,0.33093525179856115,695
GOLD,baronDiff,-1.0,0.276937618147448,5290
GOLD,baronDiff,0.0,0.5147309833024118,67375
GOLD,baronDiff,1.0,0.7179732313575525,5230
GOLD,baronDiff,2.0,0.7073170731707317,615
GOLD,baronDiff,3.0,0.7,50
GOLD,atakhanDiff,-1.0,0.2991556091676719,16580
GOLD,atakhanDiff,0.0,0.5148109243697478,47600
GOLD,atakhanDiff,1.0,0.737223870755028,15165
GOLD,grubDiff,-6.0,0.4189189189189189,740
GOLD,grubDiff,-4.0,0.4461538461538462,325
GOLD,grubDiff,-3.0,0.44021853330531624,23795
GOLD,grubDiff,-2.0,0.42990654205607476,535
GOLD,grubDiff,-1.0,0.44683136412459723,9310
GOLD,grubDiff,0.0,0.5230263157894737,1520
GOLD,grubDiff,1.0,0.52329360780065,9230
GOLD,grubDiff,2.0,0.5645161290322581,620
GOLD,grubDiff,3.0,0.5800865800865801,31185
GOLD,grubDiff,4.0,0.6172839506172839,810
GOLD,grubDiff,6.0,0.596078431372549,1275
GOLD,outerTowerDiff,-3.0,0.06902356902356903,2970
GOLD,outerTowerDiff,-2.0,0.14783927217589082,6595
GOLD,outerTowerDiff,-1.0,0.29721921271217044,13845
GOLD,outerTowerDiff,-0.0,0.49270256668344237,29805
GOLD,outerTowerDiff,1.0,0.7136150234741784,14910
GOLD,outerTowerDiff,2.0,0.8770700636942675,7850
GOLD,outerTowerDiff,3.0,0.9317507418397626,3370
GOLD,innerTowerDiff,-3.0,0.09302325581395349,3010
GOLD,innerTowerDiff,-2.0,0.17125110913930788,5635
GOLD,innerTowerDiff,-1.0,0.29358261748357756,9895
GOLD,innerTowerDiff,-0.0,0.5140601874691663,40540
GOLD,innerTowerDiff,1.0,0.7118072289156626,10375
GOLD,innerTowerDiff,2.0,0.804140127388535,6280
GOLD,innerTowerDiff,3.0,0.8919667590027701,3610
GOLD,baseTowerDiff,-3.0,0.13380281690140844,710
GOLD,baseTowerDiff,-2.0,0.16851441241685144,2255
GOLD,baseTowerDiff,-1.0,0.21926910299003322,6020
GOLD,baseTowerDiff,-0.0,0.5115913230667329,60390
GOLD,baseTowerDiff,1.0,0.7613469985358712,6830
GOLD,baseTowerDiff,2.0,0.8703703703703703,2430
GOLD,baseTowerDiff,3.0,0.9014084507042254,710
PLATINUM,goldDiff,-15000.0,0.0,90
PLATINUM,goldDiff,-14500.0,0.0,55
PLATINUM,goldDiff,-14000.0,0.0,55
PLATINUM,goldDiff,-13500.0,0.05555555555555555,90
PLATINUM,goldDiff,-13000.0,0.05555555555555555,90
PLATINUM,goldDiff,-12500.0,0.0,155
PLATINUM,goldDiff,-12000.0,0.02564102564102564,195
PLATINUM,goldDiff,-11500.0,0.0,340
PLATINUM,goldDiff,-11000.0,0.0136986301369863,365
PLATINUM,goldDiff,-10500.0,0.0410958904109589,365
PLATINUM,goldDiff,-10000.0,0.047619047619047616,420
PLATINUM,goldDiff,-9500.0,0.030534351145038167,655
PLATINUM,goldDiff,-9000.0,0.027522935779816515,545
PLATINUM,goldDiff,-8500.0,0.055944055944055944,715
PLATINUM,goldDiff,-8000.0,0.049723756906077346,905
PLATINUM,goldDiff,-7500.0,0.04591836734693878,980
PLATINUM,goldDiff,-7000.0,0.08368200836820083,1195
PLATINUM,goldDiff,-6500.0,0.09219858156028368,1410
PLATINUM,goldDiff,-6000.0,0.1258741258741259,1430
PLATINUM,goldDiff,-5500.0,0.103125,1600
PLATINUM,goldDiff,-5000.0,0.12266666666666666,1875
PLATINUM,goldDiff,-4500.0,0.12873563218390804,2175
PLATINUM,goldDiff,-4000.0,0.22391304347826088,2300
PLATINUM,goldDiff,-3500.0,0.19540229885057472,2175
PLATINUM,goldDiff,-3000.0,0.2099009900990099,2525
PLATINUM,goldDiff,-2500.0,0.2693726937269373,2710
PLATINUM,goldDiff,-2000.0,0.3121869782971619,2995
PLATINUM,goldDiff,-1500.0,0.3510971786833856,3190
PLATINUM,goldDiff,-1000.0,0.4045307443365696,3090
PLATINUM,goldDiff,-500.0,0.48868175765645805,3755
PLATINUM,goldDiff,0.0,0.5411931818181818,3520
PLATINUM,goldDiff,500.0,0.5321637426900585,3420
PLATINUM,goldDiff,1000.0,0.6126760563380281,2840
PLATINUM,goldDiff,1500.0,0.7122040072859745,2745
PLATINUM,goldDiff,2000.0,0.7367458866544789,2735
PLATINUM,goldDiff,2500.0,0.7586206896551724,2610
PLATINUM,goldDiff,3000.0,0.7669172932330827,2660
PLATINUM,goldDiff,3500.0,0.8497757847533632,2230
PLATINUM,goldDiff,4000.0,0.8611825192802056,1945
PLATINUM,goldDiff,4500.0,0.9058171745152355,1805
PLATINUM,goldDiff,5000.0,0.8938053097345132,1695
PLATINUM,goldDiff,5500.0,0.899135446685879,1735
PLATINUM,goldDiff,6000.0,0.9298892988929889,1355
PLATINUM,goldDiff,6500.0,0.9494163424124513,1285
PLATINUM,goldDiff,7000.0,0.9737991266375546,1145
PLATINUM,goldDiff,7500.0,0.9754601226993865,815
PLATINUM,goldDiff,8000.0,0.9530201342281879,745
PLATINUM,goldDiff,8500.0,0.9454545454545454,550
PLATINUM,goldDiff,9000.0,0.9827586206896551,580
PLATINUM,goldDiff,9500.0,1.0,485
PLATINUM,goldDiff,10000.0,1.0,460
PLATINUM,goldDiff,10500.0,1.0,295
PLATINUM,goldDiff,11000.0,1.0,280
PLATINUM,goldDiff,11500.0,0.9767441860465116,215
PLATINUM,goldDiff,12000.0,1.0,175
PLATINUM,goldDiff,12500.0,1.0,125
PLATINUM,goldDiff,13000.0,1.0,95
PLATINUM,goldDiff,13500.0,1.0,65
PLATINUM,goldDiff,14000.0,1.0,55
PLATINUM,totalKillDiff,-26.0,0.0,50
PLATINUM,totalKillDiff,-25.0,0.0,60
PLATINUM,totalKillDiff,-24.0,0.0,145
PLATINUM,totalKillDiff,-23.0,0.0,95
PLATINUM,totalKillDiff,-22.0,0.0,155
PLATINUM,totalKillDiff,-21.0,0.023809523809523808,210
PLATINUM,totalKillDiff,-20.0,0.015625,320
PLATINUM,totalKillDiff,-19.0,0.06451612903225806,310
PLATINUM,totalKillDiff,-18.0,0.10101010101010101,495
PLATINUM,totalKillDiff,-17.0,0.10638297872340426,470
PLATINUM,totalKillDiff,-16.0,0.03278688524590164,610
PLATINUM,totalKillDiff,-15.0,0.04878048780487805,820
PLATINUM,totalKillDiff,-14.0,0.09547738693467336,995
PLATINUM,totalKillDiff,-13.0,0.08267716535433071,1270
PLATINUM,totalKillDiff,-12.0,0.08270676691729323,1330
PLATINUM,totalKillDiff,-11.0,0.1118421052631579,1520
PLATINUM,totalKillDiff,-10.0,0.15384615384615385,1755
PLATINUM,totalKillDiff,-9.0,0.16911764705882354,2040
PLATINUM,totalKillDiff,-8.0,0.2170212765957447,2350
PLATINUM,totalKillDiff,-7.0,0.22937625754527163,2485
PLATINUM,totalKillDiff,-6.0,0.25905797101449274,2760
PLATINUM,totalKillDiff,-5.0,0.27835051546391754,2910
PLATINUM,totalKillDiff,-4.0,0.3102409638554217,3320
PLATINUM,totalKillDiff,-3.0,0.3746268656716418,3350
PLATINUM,totalKillDiff,-2.0,0.4050632911392405,3555
PLATINUM,totalKillDiff,-1.0,0.4327666151468315,3235
PLATINUM,totalKillDiff,0.0,0.5037369207772795,3345
PLATINUM,totalKillDiff,1.0,0.548431105047749,3665
PLATINUM,totalKillDiff,2.0,0.5962099125364432,3430
PLATINUM,totalKillDiff,3.0,0.6402535657686212,3155
PLATINUM,totalKillDiff,4.0,0.6502384737678856,3145
PLATINUM,totalKillDiff,5.0,0.7061769616026711,2995
PLATINUM,totalKillDiff,6.0,0.7696526508226691,2735
PLATINUM,totalKillDiff,7.0,0.7677902621722846,2670
PLATINUM,totalKillDiff,8.0,0.810752688172043,2325
PLATINUM,totalKillDiff,9.0,0.8705583756345178,1970
PLATINUM,totalKillDiff,10.0,0.8636363636363636,2090
PLATINUM,totalKillDiff,11.0,0.886435331230284,1585
PLATINUM,totalKillDiff,12.0,0.9057971014492754,1380
PLATINUM,totalKillDiff,13.0,0.9543568464730291,1205
PLATINUM,totalKillDiff,14.0,0.9368932038834952,1030
PLATINUM,totalKillDiff,15.0,0.9176470588235294,850
PLATINUM,totalKillDiff,16.0,0.9148936170212766,705
PLATINUM,totalKillDiff,17.0,0.9278350515463918,485
PLATINUM,totalKillDiff,18.0,0.9512195121951219,410
PLATINUM,totalKillDiff,19.0,0.9821428571428571,280
PLATINUM,totalKillDiff,20.0,0.9682539682539683,315
PLATINUM,totalKillDiff,21.0,0.9787234042553191,235
PLATINUM,totalKillDiff,22.0,0.967741935483871,155
PLATINUM,totalKillDiff,23.0,1.0,150
PLATINUM,totalKillDiff,24.0,0.9333333333333333,75
PLATINUM,totalKillDiff,26.0,1.0,70
PLATINUM,dragonDiff,-4.0,0.13753581661891118,1745
PLATINUM,dragonDiff,-3.0,0.17867719644619942,5065
PLATINUM,dragonDiff,-2.0,0.279766860949209,12010
PLATINUM,dragonDiff,-1.0,0.4094681832154934,16265
PLATINUM,dragonDiff,0.0,0.5255186038854133,15185
PLATINUM,dragonDiff,1.0,0.6471901749162635,13435
PLATINUM,dragonDiff,2.0,0.7885998893193138,9035
PLATINUM,dragonDiff,3.0,0.8657342657342657,3575
PLATINUM,dragonDiff,4.0,0.8743718592964824,995
PLATINUM,elderDiff,-1.0,0.375,240
PLATINUM,elderDiff,0.0,0.5037109375,76800
PLATINUM,elderDiff,1.0,0.5869565217391305,230
PLATINUM,heraldDiff,-1.0,0.3650140723100238,23095
PLATINUM,heraldDiff,0.0,0.5056158017041054,25820
PLATINUM,heraldDiff,1.0,0.6143687268885367,28395
PLATINUM,baronDiff,-2.0,0.30303030303030304,660
PLATINUM,baronDiff,-1.0,0.2952952952952953,4995
PLATINUM,baronDiff,0.0,0.5032472436187887,66210
PLATINUM,baronDiff,1.0,0.723092998955068,4785
PLATINUM,baronDiff,2.0,0.7166666666666667,600
PLATINUM,atakhanDiff,-1.0,0.2891263356379635,15910
PLATINUM,atakhanDiff,0.0,0.5049695415197178,46785
PLATINUM,atakhanDiff,1.0,0.7324666438590489,14615
PLATINUM,grubDiff,-6.0,0.425,1000
PLATINUM,grubDiff,-4.0,0.5631067961165048,515
PLATINUM,grubDiff,-3.0,0.4203521703521704,24420
PLATINUM,grubDiff,-2.0,0.30357142857142855,560
PLATINUM,grubDiff,-1.0,0.4565826330532213,8925
PLATINUM,grubDiff,0.0,0.4844961240310077,1290
PLATINUM,grubDiff,1.0,0.5222288085358625,8435
PLATINUM,grubDiff,2.0,0.5723270440251572,795
PLATINUM,grubDiff,3.0,0.5787162162162162,29600
PLATINUM,grubDiff,4.0,0.45098039215686275,510
PLATINUM,grubDiff,6.0,0.6825396825396826,1260
PLATINUM,outerTowerDiff,-3.0,0.0945273631840796,3015
PLATINUM,outerTowerDiff,-2.0,0.1501072194424589,6995
PLATINUM,outerTowerDiff,-1.0,0.26274228284278534,13930
PLATINUM,outerTowerDiff,-0.0,0.4927687750479178,28695
PLATINUM,outerTowerDiff,1.0,0.7415406767458603,13890
PLATINUM,outerTowerDiff,2.0,0.8527284681130834,7605
PLATINUM,outerTowerDiff,3.0,0.9465408805031447,3180
PLATINUM,innerTowerDiff,-3.0,0.09785932721712538,3270
PLATINUM,innerTowerDiff,-2.0,0.17012089810017272,5790
PLATINUM,innerTowerDiff,-1.0,0.29660574412532636,9575
PLATINUM,innerTowerDiff,-0.0,0.49753445441901634,39545
PLATINUM,innerTowerDiff,1.0,0.7230070635721494,9910
PLATINUM,innerTowerDiff,2.0,0.8302828618968386,6010
PLATINUM,innerTowerDiff,3.0,0.9205607476635514,3210
PLATINUM,baseTowerDiff,-3.0,0.08661417322834646,635
PLATINUM,baseTowerDiff,-2.0,0.14096916299559473,2270
PLATINUM,baseTowerDiff,-1.0,0.22372881355932203,5900
PLATINUM,baseTowerDiff,-0.0,0.4997039668442866,59115
PLATINUM,baseTowerDiff,1.0,0.7890196078431373,6375
PLATINUM,baseTowerDiff,2.0,0.8725701943844493,2315
PLATINUM,baseTowerDiff,3.0,0.9214285714285714,700
EMERALD,goldDiff,-14500.0,0.0,75
EMERALD,goldDiff,-14000.0,0.0625,80
EMERALD,goldDiff,-13500.0,0.0,75
EMERALD,goldDiff,-13000.0,0.038461538461538464,130
EMERALD,goldDiff,-12500.0,0.05263157894736842,95
EMERALD,goldDiff,-12000.0,0.0,170
EMERALD,goldDiff,-11500.0,0.01694915254237288,295
EMERALD,goldDiff,-11000.0,0.034482758620689655,290
EMERALD,goldDiff,-10500.0,0.014285714285714285,350
EMERALD,goldDiff,-10000.0,0.01020408163265306,490
EMERALD,goldDiff,-9500.0,0.010638297872340425,470
EMERALD,goldDiff,-9000.0,0.03289473684210526,760
EMERALD,goldDiff,-8500.0,0.04895104895104895,715
EMERALD,goldDiff,-8000.0,0.027932960893854747,895
EMERALD,goldDiff,-7500.0,0.043478260869565216,1035
EMERALD,goldDiff,-7000.0,0.04411764705882353,1020
EMERALD,goldDiff,-6500.0,0.06741573033707865,1335
EMERALD,goldDiff,-6000.0,0.09398496240601503,1330
EMERALD,goldDiff,-5500.0,0.07836990595611286,1595
EMERALD,goldDiff,-5000.0,0.0945945945945946,1850
EMERALD,goldDiff,-4500.0,0.13902439024390245,2050
EMERALD,goldDiff,-4000.0,0.1853546910755149,2185
EMERALD,goldDiff,-3500.0,0.19875776397515527,2415
EMERALD,goldDiff,-3000.0,0.20634920634920634,2520
EMERALD,goldDiff,-2500.0,0.2591240875912409,2740
EMERALD,goldDiff,-2000.0,0.31686541737649065,2935
EMERALD,goldDiff,-1500.0,0.33164983164983164,2970
EMERALD,goldDiff,-1000.0,0.43414634146341463,3075
EMERALD,goldDiff,-500.0,0.48661417322834644,3175
EMERALD,goldDiff,0.0,0.5030487804878049,3280
EMERALD,goldDiff,500.0,0.5454545454545454,3025
EMERALD,goldDiff,1000.0,0.5972696245733788,2930
EMERALD,goldDiff,1500.0,0.659468438538206,3010
EMERALD,goldDiff,2000.0,0.6992753623188406,2760
EMERALD,goldDiff,2500.0,0.7494824016563147,2415
EMERALD,goldDiff,3000.0,0.7876712328767124,2190
EMERALD,goldDiff,3500.0,0.7952941176470588,2125
EMERALD,goldDiff,4000.0,0.8530805687203792,2110
EMERALD,goldDiff,4500.0,0.8629737609329446,1715
EMERALD,goldDiff,5000.0,0.8885542168674698,1660
